"PAGE","NUMBER","POS","REPO_PATH","LOCAL_AS_SITE_SHOWS","LOCAL_KIND","EXISTS","ON_904_SIDEWAYS_LIST","UPRIGHT_COPY"
"G09_LIFE_STAGE_MEMORABILIA_PAGE_01_OF_01_V10F_W0220.html","1885","3","gems-1800-2045/20260817_095840.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_095840.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260817_095840__UPRIGHT.jpg"
"G09_LIFE_STAGE_MEMORABILIA_PAGE_01_OF_01_V10F_W0220.html","1887","1","gems-1800-2045/20260817_095931.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260817_095931.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G09_LIFE_STAGE_MEMORABILIA_PAGE_01_OF_01_V10F_W0220.html","1887","2","gems-1800-2045/20260817_095938.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260817_095938.jpg","MIRROR","True","False",
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","946","1","gems-0501-1000/20260819_083731.jpg","C:\TOM DECK V15 - PHOTO FIX - 20260915\rotated-photos\20260819_083731.jpg","ROTATED_394_AS_ON_GITHUB","True","False",
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1503","1","gems-1500-1799-a/20260808_083429.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_083429.jpg","MIRROR","True","False",
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","1","gems-1500-1799-a/20260808_100407.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_100407.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_100407__UPRIGHT.jpg"
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","2","gems-1500-1799-a/20260808_101203.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101203.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_101203__UPRIGHT.jpg"
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","3","gems-1500-1799-a/20260808_101207.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101207.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_101207__UPRIGHT.jpg"
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","4","gems-1500-1799-a/20260808_101214.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101214.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_101214__UPRIGHT.jpg"
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","5","gems-1500-1799-a/20260808_101218.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101218.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_101218__UPRIGHT.jpg"
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","6","gems-1500-1799-a/20260808_101223.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101223.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_101223__UPRIGHT.jpg"
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","7","gems-1500-1799-a/20260808_101227.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101227.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_101227__UPRIGHT.jpg"
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","8","gems-1500-1799-a/20260808_101234.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101234.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_101234__UPRIGHT.jpg"
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","9","gems-1500-1799-a/20260808_101238.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101238.jpg","MIRROR","True","False",
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","10","gems-1500-1799-a/20260808_101242.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101242.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_101242__UPRIGHT.jpg"
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","11","gems-1500-1799-a/20260808_101244.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101244.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_101244__UPRIGHT.jpg"
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","12","gems-1500-1799-a/20260808_101249.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101249.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_101249__UPRIGHT.jpg"
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","13","gems-1500-1799-a/20260808_101252.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101252.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_101252__UPRIGHT.jpg"
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","14","gems-1500-1799-a/20260808_101254.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101254.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_101254__UPRIGHT.jpg"
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","15","gems-1500-1799-a/20260808_101257.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101257.jpg","MIRROR","True","False",
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","16","gems-1500-1799-a/20260808_101301.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101301.jpg","MIRROR","True","False",
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","17","gems-1500-1799-a/20260808_101303.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101303.jpg","MIRROR","True","False",
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","18","gems-1500-1799-a/20260808_101305.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101305.jpg","MIRROR","True","False",
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","19","gems-1500-1799-a/20260808_101319.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101319.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_101319__UPRIGHT.jpg"
"G10_LADY_WEAVER_PAGE_01_OF_01_V10F_W0220.html","1556","20","gems-1500-1799-a/20260808_101323.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_101323.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_101323__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2023","1","gems-1800-2045/20260818_155507.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155507.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2027","1","gems-1800-2045/20260818_155634.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155634.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2029","1","gems-1800-2045/20260818_155749.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155749.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2031","1","gems-1800-2045/20260818_155851.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155851.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2033","1","gems-1800-2045/20260818_155952.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155952.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2034","1","gems-1800-2045/20260818_160025.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_160025.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2024","1","gems-1800-2045/20260818_155536.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155536.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2024","2","gems-1800-2045/20260818_155553.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155553.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2022","1","gems-1800-2045/20260818_155414.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155414.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2026","1","gems-1800-2045/20260818_155619.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155619.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2030","1","gems-1800-2045/20260818_155830.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155830.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2032","1","gems-1800-2045/20260818_155929.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155929.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2014","1","gems-1800-2045/20260818_154644.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_154644.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260818_154644__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2018","1","gems-1800-2045/20260818_155213.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155213.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2019","1","gems-1800-2045/20260818_155233.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155233.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2016","1","gems-1800-2045/20260818_154829.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_154829.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260818_154829__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2016","2","gems-1800-2045/20260818_155146.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155146.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260818_155146__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2015","1","gems-1800-2045/20260818_154725.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_154725.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260818_154725__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2020","1","gems-1800-2045/20260818_155306.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155306.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2021","1","gems-1800-2045/20260818_155331.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_155331.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2013","1","gems-1800-2045/20260818_154615.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_154615.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1800-2045__20260818_154615__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2043","1","gems-1800-2045/20260818_160409.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_160409.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2036","1","gems-1800-2045/20260818_160123.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_160123.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2035","1","gems-1800-2045/20260818_160056.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_160056.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2045","1","gems-1800-2045/20260818_160539.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_160539.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2042","1","gems-1800-2045/20260818_160345.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_160345.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2039","1","gems-1800-2045/20260818_160231.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_160231.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2041","1","gems-1800-2045/20260818_160319.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_160319.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2044","1","gems-1800-2045/20260818_160516.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_160516.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2038","1","gems-1800-2045/20260818_160207.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_160207.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","2037","1","gems-1800-2045/20260818_160147.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1800-2045\20260818_160147.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_01_OF_13_V10F_W0220.html","1577","1","gems-1500-1799-b/20260809_185458.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260809_185458.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1578","1","gems-1500-1799-b/20260809_185514.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260809_185514.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1579","1","gems-1500-1799-b/20260809_185535.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260809_185535.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1581","1","gems-1500-1799-b/20260809_185611.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-b\20260809_185611.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","1","gems-1500-1799-a/20260808_105315.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105315.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","2","gems-1500-1799-a/20260808_105508.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105508.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","3","gems-1500-1799-a/20260808_105510.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105510.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","4","gems-1500-1799-a/20260808_105515.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105515.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","5","gems-1500-1799-a/20260808_105519.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105519.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","6","gems-1500-1799-a/20260808_105323.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105323.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","7","gems-1500-1799-a/20260808_105330.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105330.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","8","gems-1500-1799-a/20260808_105335.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105335.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","9","gems-1500-1799-a/20260808_105351.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105351.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","10","gems-1500-1799-a/20260808_105356.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105356.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_105356__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","11","gems-1500-1799-a/20260808_105359.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105359.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","12","gems-1500-1799-a/20260808_105405.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105405.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_105405__UPRIGHT.jpg"
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","13","gems-1500-1799-a/20260808_105409.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105409.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","14","gems-1500-1799-a/20260808_105414.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105414.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","15","gems-1500-1799-a/20260808_105417.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105417.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","16","gems-1500-1799-a/20260808_105431.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105431.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","17","gems-1500-1799-a/20260808_105436.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105436.jpg","MIRROR","True","False",
"G11_BOOKS_CDs_SET_LISTS_AND_OTHER_OBJECTS_NO_HOME_IN_THE_TREE_YET_PAGE_02_OF_13_V10F_W0220_WITH_1558_QUAD_WIDE.html","1561","18","gems-1500-1799-a/20260808_105439.jpg","C:\(0.7) memob pic folders split\collabtunes-images\gems-1500-1799-a\20260808_105439.jpg","MIRROR","True","True","C:\Users\godbl\Desktop\PHOTO UPRIGHT CHECK 20260915\UPRIGHT_FIXED_20260915\gems-1500-1799-a__20260808_105439__UPRIGHT.jpg"
